ticker,date,open,high,low,close,volume
AAL,2012-08-27,10.520992461804163,10.709540536572167,10.304162400587993,10.40786361694336,5707100.0
AAL,2012-08-28,10.360728117004236,10.549276223501417,10.125042759115686,10.191035270690918,7974300.0
AAL,2012-08-29,10.181608209806315,10.370156326844363,9.813938707280867,9.851648330688477,5761100.0
AAL,2012-08-30,9.813937746272957,9.870502625379553,9.52168841824893,9.804510116577148,5385700.0
AAL,2012-08-31,10.266456434069,10.370157687277127,9.927068879808845,10.049625396728516,6248300.0
AAL,2012-09-04,10.002486824318915,10.059051708964498,9.634818220861806,9.851648330688477,4713400.0
AAL,2012-09-05,9.804509975796613,10.63412249668221,9.795083245304413,10.577558517456055,8286800.0
AAL,2012-09-06,10.323017906260553,10.888663092522052,10.323017906260553,10.766106605529785,9613800.0
AAL,2012-09-07,10.73782804138305,11.50144829746147,10.681263145084989,11.444884300231934,8939100.0
AAL,2012-09-10,11.407174112412122,11.765415141567246,11.209198333632457,11.312899589538574,9006400.0
AAL,2012-09-11,11.275185924077688,11.350605155751666,10.869806879528934,10.9546537399292,8012700.0
AAL,2012-09-12,10.982940435591752,11.228053493149918,10.916948804352456,11.143206596374512,5036100.0
AAL,2012-09-13,11.133775258091353,11.133775258091353,10.558702484031851,10.605839729309082,8627500.0
AAL,2012-09-14,10.530422641131388,10.53985027192051,9.889358132564695,9.927067756652832,13641000.0
AAL,2012-09-17,10.021342494745273,10.162753363530769,9.606535721255964,9.955350875854492,10504800.0
AAL,2012-09-18,9.86107446149885,10.068477808230103,9.61596149709539,9.719663619995117,6980600.0
AAL,2012-09-19,9.92706920539412,10.596415804943245,9.870505210541229,10.341876029968262,10926500.0
AAL,2012-09-20,10.247598086631369,10.29473533265715,10.049622372577648,10.068477630615234,4523100.0
AAL,2012-09-21,10.209890004373841,10.228745265245749,9.9459226456454,10.059051513671875,6524500.0
AAL,2012-09-24,10.049621582283244,10.31358888057396,9.757372298228407,9.908210754394531,5220900.0
AAL,2012-09-25,9.955351656207513,10.087334904334618,9.691383361816406,9.691383361816406,5187200.0
AAL,2012-09-26,9.719665104590431,9.983632468614642,9.719665104590431,9.898785591125488,4038400.0
AAL,2012-09-27,9.832793391826245,9.908212634218131,9.672527276976416,9.766800880432129,4036000.0
AAL,2012-09-28,9.719665486323626,9.898785979893518,9.56882608760305,9.861076354980469,4404600.0
AAL,2012-10-01,9.757375624349617,10.219318778593863,9.72909272987623,10.134471893310547,6120000.0
AAL,2012-10-02,10.153328272785753,10.492714952170653,10.030771747129632,10.25702953338623,4690000.0
AAL,2012-10-03,10.483283459242436,11.199767084283124,10.43614621302983,11.10549259185791,13775400.0
AAL,2012-10-04,11.152633330929923,11.246907852880687,10.888665928163642,11.001794815063477,6893400.0
AAL,2012-10-05,11.114922340999373,11.520301477055252,10.945228581893495,10.992365837097168,6819600.0
AAL,2012-10-08,11.08663782875833,11.162057060322551,10.860380134065668,10.907516479492188,2946500.0
AAL,2012-10-09,10.907519605479834,10.907519605479834,10.502141344411772,10.652979850769043,4592900.0
AAL,2012-10-10,10.652980412012361,10.775536929651535,10.43614937339891,10.690690040588379,3567500.0
AAL,2012-10-11,10.700116930730227,10.860383065835213,10.379584660520253,10.530423164367676,4540700.0
AAL,2012-10-12,10.558704730425507,10.83209973231718,10.49271311243839,10.709543228149414,3540300.0
AAL,2012-10-15,10.813243854229617,10.99236432040709,10.643550118537519,10.766106605529785,3734800.0
AAL,2012-10-16,10.803816596130275,10.926373087336248,10.6812601049243,10.916945457458496,3401000.0
AAL,2012-10-17,10.803815276581243,11.114919832003443,10.60583956867001,10.9546537399292,4610600.0
AAL,2012-10-18,10.964086131913495,11.426029351371126,10.935804132515909,11.048933029174805,6363500.0
AAL,2012-10-19,10.964085243647952,11.096069395258121,10.681262575379577,10.813246726989746,3807900.0
AAL,2012-10-22,10.832099141405516,11.284615508959972,10.794389519031672,11.237478256225586,4677500.0
AAL,2012-10-23,11.190338937131244,11.473161502244437,10.945225987428598,11.39774227142334,7749700.0
AAL,2012-10-24,11.661710739135742,11.906823713216584,11.397743405008503,11.661710739135742,11283300.0
AAL,2012-10-25,11.529729561503718,11.661713711744648,11.209198166464548,11.28461742401123,5623700.0
AAL,2012-10-26,11.529727604855806,11.633429740685116,11.10549412838297,11.237478256225586,5664500.0
AAL,2012-10-31,11.12434790731272,11.529726069067076,10.888662574102995,11.482589721679688,5144500.0
AAL,2012-11-01,11.473164697615147,11.869116219235744,11.369463451121524,11.831406593322754,5001800.0
AAL,2012-11-02,11.87854114199187,11.963387106648618,11.671137797227361,11.812548637390137,4813500.0
AAL,2012-11-05,11.850259624003296,12.048235362548214,11.812550002331326,11.916252136230469,4571300.0
AAL,2012-11-06,11.887971317207654,11.963390573693738,11.784270064306401,11.944536209106445,3449100.0
AAL,2012-11-07,11.83140430350437,11.953960788769432,11.482590106550678,11.86911392211914,7272000.0
AAL,2012-11-08,11.78426726758401,12.38762207534888,11.746557648290471,12.274493217468262,10188000.0
AAL,2012-11-09,12.199075571869406,12.434760965367463,11.812551670383536,11.887970924377441,6560000.0
AAL,2012-11-12,11.991673348012394,12.076520235469053,11.576866542461719,11.586294174194336,6752100.0
AAL,2012-11-13,11.633428581009763,12.085944004387018,11.576863703553494,11.86911392211914,6257900.0
AAL,2012-11-14,11.925678690617902,12.161364047342115,11.303469492716903,11.322324752807617,8794800.0
AAL,2012-11-15,11.341178171783538,11.765411598834833,11.312896183064975,11.369461059570312,5942800.0
AAL,2012-11-16,11.33175531552495,11.34118204894167,10.860384480085179,11.086642265319824,5440000.0
AAL,2012-11-19,11.10549316688079,11.378888130187988,11.03007392866282,11.378888130187988,3719000.0
AAL,2012-11-20,11.350606887270073,11.80312324541281,11.284615274255458,11.774840354919434,4975500.0
AAL,2012-11-21,11.755987167358398,11.803124423818504,11.576865772623673,11.755987167358398,3141200.0
AAL,2012-11-23,11.765414070400293,11.850260953448014,11.652285192692798,11.784269332885742,1464800.0
AAL,2012-11-26,11.699423125300296,12.25564081377649,11.501447353115015,12.180221557617188,7475600.0
AAL,2012-11-27,11.821976872373652,12.180218704756882,11.68999275547407,11.991670608520508,4426600.0
AAL,2012-11-28,11.98224485143411,12.236784596363657,11.887970339049312,12.227357864379883,4663100.0
AAL,2012-11-29,12.236783815332064,12.34048595215007,12.076518593016491,12.25563907623291,4453200.0
AAL,2012-11-30,12.236784419453146,12.28392167496407,12.019954302798617,12.151938438415527,4889700.0
AAL,2012-12-03,12.180219263348238,12.180219263348238,11.897396656489162,11.93510627746582,3167000.0
AAL,2012-12-04,11.991670986671505,12.15193709829339,11.369461799936312,11.671138763427734,5775300.0
AAL,2012-12-05,11.74655621553228,11.803121087107344,11.284613210763762,11.416596412658691,6484300.0
AAL,2012-12-06,11.435455400414014,11.953963445923428,11.407173404933406,11.887970924377441,7057000.0
AAL,2012-12-07,11.935108578004455,12.30277812769782,11.737132804949328,12.038810729980469,9250800.0
AAL,2012-12-10,12.057663523849847,12.302776525048552,11.878543037785155,12.048235893249512,4620200.0
AAL,2012-12-11,12.12365800948293,12.50075523113705,12.019956745539037,12.142513275146484,6704500.0
AAL,2012-12-12,12.151938817677687,12.331059315327506,11.925680163977395,11.972817420959473,4651700.0
AAL,2012-12-13,12.02938210762651,12.321631477696299,11.944535226293869,12.227357864379883,6238500.0
AAL,2012-12-14,12.208499135964074,12.39704720813157,12.085942664288167,12.095370292663574,4226800.0
AAL,2012-12-17,12.349914182215738,12.463043055908496,12.00109903116094,12.057663917541504,7924700.0
AAL,2012-12-18,12.11422820855265,12.208501815795898,12.03880896313072,12.208501815795898,5615000.0
AAL,2012-12-19,12.227357208369023,12.887276062452113,12.208501947276316,12.708154678344727,9147700.0
AAL,2012-12-20,12.717581757778659,12.962694746951959,12.661017775088386,12.764719009399414,8658800.0
AAL,2012-12-21,12.491324011497737,12.745864630454621,12.481896381373046,12.67044448852539,6081200.0
AAL,2012-12-24,12.576171481280083,12.774147227951971,12.491324604268083,12.566743850708008,1158400.0
AAL,2012-12-26,12.491324590958042,12.717582330036732,12.40647771403645,12.472469329833984,1978800.0
AAL,2012-12-27,12.481896827294591,12.595025695627578,12.133082591834128,12.349913597106934,3663200.0
AAL,2012-12-28,12.255639671270922,12.293349295835176,11.925679782032436,12.057663917541504,4261800.0
AAL,2012-12-31,12.114229996349524,12.89670545737964,12.104802364513388,12.727011680603027,7005600.0
AAL,2013-01-02,12.934414211348654,13.20780922263714,12.821285334167392,13.179526329040527,6662000.0
AAL,2013-01-03,13.217235158591077,13.32093639127273,12.821283689707261,12.877847671508789,5398400.0
AAL,2013-01-04,13.00983157174312,14.018564587618416,12.972121951497359,13.886580467224121,12048300.0
AAL,2013-01-07,13.943144810455864,14.122265274961821,13.698031838758675,13.99028205871582,5730600.0
AAL,2013-01-08,14.037419110369383,14.376805674764846,13.933716985836272,14.291958808898926,8034400.0
AAL,2013-01-09,14.254249967198689,14.612491809778218,14.178830726557553,14.263677597045898,8493100.0
AAL,2013-01-10,14.329667688940374,14.405086921587309,13.990281142029163,14.273103713989258,5248800.0
AAL,2013-01-11,14.235395588919845,14.433371320124392,13.877153746784556,13.933717727661133,4829400.0
AAL,2013-01-14,13.962002178772519,13.962002178772519,13.584905034789097,13.830018043518066,5978000.0
AAL,2013-01-15,13.42463668989911,13.698031647099716,13.302080205765291,13.490629196166992,7384900.0
AAL,2013-01-16,13.566049177994051,13.858298510849535,13.405783066788812,13.792306900024414,4263600.0
AAL,2013-01-17,13.980853993506615,14.018563611125632,13.462346076943977,13.650894165039062,4675000.0
AAL,2013-01-18,13.688606024271621,13.78287962803119,13.481202657491304,13.61318588256836,5297400.0
AAL,2013-01-22,13.641469174094885,14.06570265116167,13.613186282973667,13.999711036682129,6520700.0
AAL,2013-01-23,14.442797657373609,14.744475510412608,14.159975962560145,14.207112312316895,15854900.0
AAL,2013-01-24,14.178832294831585,14.508792183433533,13.613187028390636,13.830018043518066,7112300.0
AAL,2013-01-25,13.858299076810919,14.32966979982536,13.660323337182122,14.112839698791504,8381900.0
AAL,2013-01-28,14.14112108573951,14.433371317101496,13.99971023450942,14.169403076171875,6544500.0
AAL,2013-01-29,14.122266448317186,14.1788313307425,13.386928371197929,13.594331741333008,10258600.0
AAL,2013-01-30,13.632042533557042,13.679179789780104,13.396357151510115,13.48120403289795,4873200.0
AAL,2013-01-31,13.462348937988281,13.716889585313266,13.405784949072768,13.462348937988281,4575800.0
AAL,2013-02-01,13.603759376734853,13.735742603996739,13.217235527065094,13.311509132385254,5308600.0
AAL,2013-02-04,13.27379931889546,13.594331550308823,13.151242824586333,13.188952445983887,4441000.0
AAL,2013-02-05,13.32093754468782,13.443494047960591,13.066396907336289,13.283227920532227,4175900.0
AAL,2013-02-06,13.254944787405554,13.745169859274405,13.254944787405554,13.72631549835205,5239800.0
AAL,2013-02-07,14.056274398352258,14.518217477390062,13.792307053054696,14.24482250213623,16835700.0
AAL,2013-02-08,14.207114469254059,14.25425172523547,13.792308594568059,13.905437469482422,8407500.0
AAL,2013-02-11,14.03742007602715,14.150548938607963,13.443492873176671,13.632040977478027,8882000.0
AAL,2013-02-12,13.622612797508017,13.67917767604886,13.292653853069199,13.452919960021973,8126000.0
AAL,2013-02-13,13.481204338718461,14.08455835504189,13.434067081426093,13.82059097290039,10259500.0
AAL,2013-02-14,14.084556628477038,14.103411888709962,12.406477127683402,13.188952445983887,31879900.0
AAL,2013-02-15,13.132388822905465,13.773452404212266,13.132388822905465,13.669751167297363,15628000.0
AAL,2013-02-19,13.509485459578087,13.726316469469468,13.273800087430432,13.443493843078613,11354400.0
AAL,2013-02-20,13.358646837395561,13.44349371440756,12.397050096684008,12.566743850708008,14725200.0
AAL,2013-02-21,12.84014039252047,13.15124504637582,12.161366193623136,12.60445499420166,11922100.0
AAL,2013-02-22,12.793000221252441,12.821283109942563,12.453613648585133,12.793000221252441,6071400.0
AAL,2013-02-25,12.8212831467587,12.972121623932857,12.255637958287371,12.274493217468262,7186400.0
AAL,2013-02-26,12.387625467524915,12.651592874863429,11.972818642638758,12.500754356384277,9419000.0
AAL,2013-02-27,12.51960866355833,12.84014096337323,12.425335039480615,12.642165184020996,7390500.0
AAL,2013-02-28,12.717581399002258,12.849565520003306,12.623307797488597,12.661017417907715,6143600.0
AAL,2013-03-01,12.604452685897634,13.151242637935955,12.557315435052617,12.830710411071777,7376800.0
AAL,2013-03-04,12.727009724596687,13.264372069711131,12.69872773250338,13.104105949401855,8174800.0
AAL,2013-03-05,13.207808108167725,13.24551773071289,12.924985489544826,13.24551773071289,7676100.0
AAL,2013-03-06,13.688606215964,13.839444703346253,13.43406559420522,13.735742568969727,13243200.0
AAL,2013-03-07,13.858299997999614,14.075131012514964,13.669751876074331,13.971428871154785,9125300.0
AAL,2013-03-08,14.131694051835613,14.32966979134728,13.990283194642268,14.065702438354492,10593700.0
AAL,2013-03-11,13.999710254801922,14.282531957672049,13.867726134145801,14.263677597045898,6961800.0
AAL,2013-03-12,14.273106892524083,14.706768026351769,14.093985500797228,14.612493515014648,8999100.0
AAL,2013-03-13,14.650203454521261,15.27241362439247,14.593638566689918,14.999017715454102,11380000.0
AAL,2013-03-14,15.065010796568375,15.423253622466627,15.01787443438348,15.319551467895508,8383300.0
AAL,2013-03-15,15.508098784071615,15.592945665055293,14.970735504197783,15.065009117126465,17667700.0
AAL,2013-03-18,14.895315736518238,15.394968474972357,14.810468858483542,15.357259750366211,6514100.0
AAL,2013-03-19,15.536379841461732,15.885194995567593,15.470388222664157,15.81920337677002,11805300.0
AAL,2013-03-20,16.1491604004844,16.337709411527317,15.9040492035199,16.24343490600586,10819800.0
AAL,2013-03-21,16.224580459283864,16.431984741464156,15.904050001448066,16.0266056060791,10740800.0
AAL,2013-03-22,16.12087958735706,16.300000971143433,15.809774972431601,15.894621849060059,8545200.0
AAL,2013-03-25,15.951185453454356,16.026604697753612,15.413823113055065,15.649508476257324,8400000.0
AAL,2013-03-26,15.71550047193725,15.875766594732662,15.555234349141838,15.564661979675293,6898500.0
AAL,2013-03-27,15.536377720655954,15.809773587653499,15.394966871373589,15.696643829345703,5537100.0
AAL,2013-03-28,16.02660155755197,16.11144841553109,15.856907841593737,15.998318672180176,8324100.0
AAL,2013-04-01,16.045456820489807,16.149157137286117,15.592941443188822,15.715497016906738,5222300.0
AAL,2013-04-02,15.536377329149639,15.555232588081882,14.81046694255463,14.838748931884766,14595600.0
AAL,2013-04-03,14.914165830330916,15.00844031206961,14.263674783351812,14.64077091217041,14658300.0
AAL,2013-04-04,14.254250298304743,14.810467885254468,14.254250298304743,14.79161262512207,5520300.0
AAL,2013-04-05,14.30138685025048,14.88588639974934,14.169402732982388,14.819894790649414,5252300.0
AAL,2013-04-08,14.9141681937958,15.05557993881352,14.64077323231009,14.933023452758789,3780700.0
AAL,2013-04-09,15.149853903390074,15.178136792519638,14.772757705678435,14.801039695739746,4420200.0
AAL,2013-04-10,14.83875045271728,15.065008188684114,14.80104083005614,14.876460075378418,3650600.0
AAL,2013-04-11,14.867032802756976,15.442103853101752,14.8481775425787,15.262984275817871,5062200.0
AAL,2013-04-12,15.187563065890524,15.45152948164666,15.036723701208459,15.21584415435791,3751800.0
AAL,2013-04-15,15.272408933455003,15.451528475877048,14.58420735505277,14.697336196899414,6243400.0
AAL,2013-04-16,15.046155335146725,15.781493500284983,14.904744460759202,15.432680130004883,10458200.0
AAL,2013-04-17,15.244128252561993,15.602369187333816,14.989587647306584,15.574088096618652,6581900.0
AAL,2013-04-18,15.592941583540595,15.592941583540595,15.036723187232388,15.17813491821289,7633300.0
AAL,2013-04-19,15.178136638373553,15.310119856698106,14.94245129243029,15.102717399597168,5762600.0
AAL,2013-04-22,15.074436470574131,15.083864101413921,14.612493348244737,14.631348609924316,9227100.0
AAL,2013-04-23,14.452224560746092,15.545804363007315,14.452224560746092,15.366683006286621,12302300.0
AAL,2013-04-24,15.32897344077693,15.555231132380657,15.083860492005485,15.508094787597656,6114400.0
AAL,2013-04-25,15.602372036656025,15.772065804482626,15.262986299139644,15.291267395019531,5548800.0
AAL,2013-04-26,15.442106641638897,15.772066561796601,15.234704136634836,15.640083312988281,7272100.0
AAL,2013-04-29,15.743786138101644,15.99832501481626,15.6118010855099,15.84748649597168,5436400.0
AAL,2013-04-30,15.838055626985343,16.07374098928058,15.621225525226512,15.932330131530762,3640700.0
AAL,2013-05-01,15.94175782314987,16.186870816656615,15.649508476257324,15.649508476257324,4943600.0
AAL,2013-05-02,15.762639821180342,16.007752867208726,15.649511829559245,15.970044136047363,4888900.0
AAL,2013-05-03,16.045461654663086,16.205727790509165,15.92290424588483,16.045461654663086,6451900.0
AAL,2013-05-06,16.07374196213641,16.130307747169248,15.941758726666569,16.0266056060791,3930700.0
AAL,2013-05-07,16.168017604047634,16.168017604047634,15.979470368484554,16.00775146484375,3157000.0
AAL,2013-05-08,16.03603096280805,16.545110368952695,16.017175703804348,16.347135543823242,6706200.0
AAL,2013-05-09,16.526258390720546,16.837362999646146,16.347137010388646,16.384845733642578,6424000.0
AAL,2013-05-10,16.60167313326437,16.79022029467639,16.41312417371621,16.743083953857422,4248200.0
AAL,2013-05-13,16.72423283898572,16.92220947534144,16.563966723130743,16.70537757873535,4250900.0
AAL,2013-05-14,16.79965137564839,17.252166813815503,16.780796116190636,17.06361961364746,5989700.0
AAL,2013-05-15,17.31816799336151,17.902666913750952,17.26160218960461,17.732973098754883,8951500.0
AAL,2013-05-16,17.87438055493009,18.40231716573323,17.798961295977783,18.02522087097168,6679300.0
AAL,2013-05-17,18.270327827627618,18.57200659079805,17.67640152748423,17.9215145111084,7540000.0
AAL,2013-05-20,17.959220500763234,18.279752676887416,17.33701140549541,17.52556037902832,6055000.0
AAL,2013-05-21,17.487854156491384,17.629266820411104,16.639387163656654,16.922210693359375,10018700.0
AAL,2013-05-22,17.025908322067377,17.374723413660025,16.695948489076805,16.903352737426758,8662000.0
AAL,2013-05-23,16.479118799124123,17.393579083441566,16.44141007916498,17.148466110229492,7482400.0
AAL,2013-05-24,17.07305323938665,17.365302671073056,16.865648908784497,17.167325973510742,4277800.0
AAL,2013-05-28,17.38415457597797,17.648121057507723,17.016484151060844,17.082477569580078,4561900.0
AAL,2013-05-29,17.025908295731902,17.110755161173564,16.63938448566941,16.809078216552734,4216200.0
AAL,2013-05-30,16.89393050000813,17.176752276759174,16.648817454359953,16.658245086669922,4126600.0
AAL,2013-05-31,16.648813624231977,16.875071353208693,16.545111490816428,16.563966751098633,3831500.0
AAL,2013-06-03,16.535684133925546,16.875069797024885,16.403699122258065,16.71480369567871,5776800.0
AAL,2013-06-04,16.76194837560145,17.15789996866722,16.55454404705354,16.63939094543457,4543800.0
AAL,2013-06-05,16.168019417045144,16.611109156484698,15.885197632917937,15.979472160339355,11852000.0
AAL,2013-06-06,15.951187914594884,16.102026426466576,15.017873948087464,15.687219619750977,12738600.0
AAL,2013-06-07,15.92290424588483,16.120880906935547,15.696646489067449,16.045461654663086,4030900.0
AAL,2013-06-10,16.111452847296576,16.356565860199723,16.07374232309451,16.271718978881836,4246400.0
AAL,2013-06-11,15.97003857717782,16.271715514008697,15.790917221633347,15.951183319091797,3788700.0
AAL,2013-06-12,15.99832095302231,16.21515284218007,15.69664399192554,15.913474082946777,3602200.0
AAL,2013-06-13,15.88519701893042,16.092599532731473,15.68722033918384,16.036035537719727,5384700.0
AAL,2013-06-14,15.988890522348479,16.26228634428532,15.84747969637324,15.960609436035156,2572500.0
AAL,2013-06-17,16.045463790093233,16.17744704960099,15.78149547294067,15.979472160339355,2845000.0
AAL,2013-06-18,15.97004418309296,16.32828522179777,15.856914393001592,16.234010696411133,4298600.0
AAL,2013-06-19,16.177446367931392,16.281148523538956,16.02660784966783,16.083171844482422,2382500.0
AAL,2013-06-20,15.772066116333008,16.19630054428761,15.583518880237405,15.772066116333008,5234200.0
AAL,2013-06-21,15.838052356397672,15.970037354760752,15.130996415520343,15.40439224243164,6423700.0
AAL,2013-06-24,15.140431174592367,15.215850438547683,14.697343223622015,15.206422805786133,6691000.0
AAL,2013-06-25,15.291264148528946,15.555232375564614,15.234700170641458,15.517521858215332,3399500.0
AAL,2013-06-26,15.55523573095037,15.687218973869802,15.244131088256836,15.244131088256836,3604500.0
AAL,2013-06-27,15.357257570020606,15.404393918620283,15.083861713360458,15.376111030578613,3566000.0
AAL,2013-06-28,15.310121725597831,15.60237108676401,15.234702477615052,15.479815483093262,7063900.0
AAL,2013-07-01,15.555236705382061,16.064318042482114,15.536381441459037,15.838058471679688,4666900.0
AAL,2013-07-02,15.819206321964238,15.828633954710078,15.423254737324413,15.489246368408203,4009300.0
AAL,2013-07-03,15.140428113629051,15.838056613709396,15.121574650054672,15.79092025756836,2625800.0
AAL,2013-07-05,15.960610755353343,16.026602359720965,15.724925426533918,15.875763893127441,2397200.0
AAL,2013-07-08,15.970044136047363,16.111455024642236,15.885197243263036,15.970044136047363,2671200.0
AAL,2013-07-09,16.03603173646936,16.384845054184048,15.998321216642609,16.365991592407227,4076600.0
AAL,2013-07-10,16.328277583110612,16.479116033909257,16.03602830945526,16.186866760253906,4289700.0
AAL,2013-07-11,16.40369879847105,16.49797329119085,16.281143216630788,16.375417709350586,3153800.0
AAL,2013-07-12,16.365995294133437,16.827938477675982,16.35656766204437,16.554542541503906,3947100.0
AAL,2013-07-15,16.64880947408334,16.809075550258438,16.55453499430926,16.743083953857422,3267000.0
AAL,2013-07-16,16.837363814262233,16.96934704924147,16.733661673557563,16.922210693359375,3839100.0
AAL,2013-07-17,16.931636473123437,17.41243485379276,16.92221064048584,17.39358139038086,6291800.0
AAL,2013-07-18,17.629267503171892,17.846097625645854,17.261597080132585,17.365299224853516,8434200.0
AAL,2013-07-19,17.21445728055194,17.318159404538584,16.969344313579423,17.186174392700195,4122700.0
AAL,2013-07-22,17.20503041932141,17.252166769708783,16.969345071111526,17.110755920410156,4705200.0
AAL,2013-07-23,17.28045351039242,17.28988114219848,16.82793797252288,17.0164852142334,4893700.0
AAL,2013-07-24,17.374722279782084,17.638688690438897,17.176745673653162,17.44071388244629,10792800.0
AAL,2013-07-25,17.431294898260802,17.770682506712483,17.252173460673834,17.751827239990234,9851900.0
AAL,2013-07-26,17.666978759826478,18.015793970482395,17.610414762849345,17.996938705444336,7797700.0
AAL,2013-07-29,17.97807920559207,18.15720058498673,17.84609597768896,18.128917694091797,6462700.0
AAL,2013-07-30,18.223191118905756,18.33632087764401,18.015788659044894,18.100635528564453,6091900.0
AAL,2013-07-31,18.147771857056693,18.374029576121536,18.09120787682461,18.242046356201172,9571100.0
AAL,2013-08-01,18.32689430342375,18.468305161388596,18.138345294046207,18.270328521728516,7989100.0
AAL,2013-08-02,18.27032625761434,18.279753886728578,17.817810848949257,17.836666107177734,7382700.0
AAL,2013-08-05,17.817816505254616,18.1477764364539,17.817816505254616,18.072357177734375,4365800.0
AAL,2013-08-06,18.072351440624516,18.100634327967228,17.751819243285983,17.836666107177734,3350300.0
AAL,2013-08-07,17.761248817323875,17.893232043103083,17.459571845179052,17.789531707763672,4318500.0
AAL,2013-08-08,17.902659975887023,18.03464320389736,17.817813101269916,17.893232345581055,4269900.0
AAL,2013-08-09,17.827243517983526,17.987509661961454,17.497283598248156,17.53499412536621,4720600.0
AAL,2013-08-12,17.43129264028056,17.79896130305208,17.03534108108932,17.74239730834961,4674800.0
AAL,2013-08-13,17.78010594591905,17.864952828017415,15.357260485889002,15.42325210571289,78591200.0
AAL,2013-08-14,15.131001309942448,15.40439722528907,14.471083297208468,15.244131088256836,28026200.0
AAL,2013-08-15,15.055580136369999,15.234700603527614,14.753902282481246,14.819894790649414,10372800.0
AAL,2013-08-16,14.801040093596011,15.47981416679086,14.801040093596011,15.093290328979492,8824700.0
AAL,2013-08-19,15.05558189275284,15.074436255094549,14.725622010623635,14.744477272033691,6141500.0
AAL,2013-08-20,14.744479513374678,15.281841059221586,14.706769883890589,14.895318031311035,6373900.0
AAL,2013-08-21,14.89531651707465,15.074437014147822,14.848179260244322,14.904744148254395,4234300.0
AAL,2013-08-22,14.999015274489123,15.432677246128295,14.989587644873435,15.33840274810791,4770200.0
AAL,2013-08-23,15.36668437960765,15.460958880945771,15.178137175067958,15.234701156616211,2190400.0
AAL,2013-08-26,15.234704914847375,15.470390327265356,15.112149291570303,15.281841278076172,2808200.0
AAL,2013-08-27,14.961304657259195,15.083861136884565,14.452224379852069,14.584208488464355,6422300.0
AAL,2013-08-28,14.499365243047608,14.64077611685808,14.40509072779502,14.461655616760254,3613100.0
AAL,2013-08-29,15.112144621317473,15.45153028758256,14.819894404645959,15.046152114868164,7645000.0
AAL,2013-08-30,15.178137175067958,15.772063476665988,15.149854285225556,15.234701156616211,7569500.0
AAL,2013-09-03,15.442103780172673,15.687216766922914,15.187564961514388,15.451531410217285,4178200.0
AAL,2013-09-04,15.54580945828252,15.885197024751315,15.498673095444955,15.84748649597168,4839200.0
AAL,2013-09-05,15.979470760353125,16.149162737080243,15.913477338243982,16.017179489135742,3528500.0
AAL,2013-09-06,16.196301293669414,16.21515655759244,15.668366490783274,15.838058471679688,4512900.0
AAL,2013-09-09,15.894617495824772,16.469688415527344,15.875762239929955,16.469688415527344,5276200.0
AAL,2013-09-10,16.677098417931614,17.139041558745483,16.62996026184645,17.082477569580078,5827000.0
AAL,2013-09-11,16.997628718206336,17.00705634833152,16.31885373428569,16.70537757873535,6391100.0
AAL,2013-09-12,16.677096864185486,16.92220985858166,16.545111837580393,16.62053108215332,3475500.0
AAL,2013-09-13,16.695950029126895,16.997628800177917,16.695950029126895,16.846790313720703,2590600.0
AAL,2013-09-16,17.120186237996247,17.355871623208902,16.94106484175633,17.03533935546875,5691300.0
AAL,2013-09-17,17.50671190163179,17.74239731075044,17.440720274780478,17.648122787475586,5634500.0
AAL,2013-09-18,17.610414505004883,17.723542497302777,17.412437821278044,17.610414505004883,4482400.0
AAL,2013-09-19,17.600984488072157,18.03464473002422,17.544420499586405,17.883806228637695,5189900.0
AAL,2013-09-20,17.855520176734885,18.110058953328686,17.75181806151828,17.808382034301758,4989100.0
AAL,2013-09-23,17.80838286476549,17.912084984818073,17.478424843027927,17.780101776123047,3354400.0
AAL,2013-09-24,17.714111266753314,18.176054323876745,17.610409140290503,17.902658462524414,5610900.0
AAL,2013-09-25,18.034645138092372,18.279758157925816,17.723540497176238,18.081783294677734,3519500.0
AAL,2013-09-26,18.072355186162138,18.364604556727315,18.006363566821946,18.35517692565918,3301300.0
AAL,2013-09-27,17.99693831346604,18.242051359211043,17.695261271975877,17.987510681152344,4223100.0
AAL,2013-09-30,17.289881318842152,18.11949314674545,17.00705955431844,17.874380111694336,4364300.0
AAL,2013-10-01,17.893232727716814,18.713418600486225,17.893232727716814,18.562580108642578,7630300.0
AAL,2013-10-02,18.854829427851175,18.94910393461776,18.60971642951271,18.703990936279297,5555100.0
AAL,2013-10-03,18.85483083549509,19.326201606382465,18.543726198634893,19.30734634399414,7886500.0
AAL,2013-10-04,19.147074606756465,19.56188126722641,19.147074606756465,19.35447883605957,6492900.0
AAL,2013-10-07,19.24135511017909,19.580742647437397,19.137652963097533,19.22249984741211,3837200.0
AAL,2013-10-08,19.156507576157253,19.260209719721672,18.779411324291317,18.873685836791992,4188900.0
AAL,2013-10-09,18.930247471697534,19.109368843367417,18.63799813759991,18.911392211914062,3358000.0
AAL,2013-10-10,19.184787728401716,19.467609427360003,19.10936848880374,19.32619857788086,3372000.0
AAL,2013-10-11,19.326199293820714,19.543029390930318,19.25078005142883,19.533601760864258,3503300.0
AAL,2013-10-14,19.34505687581937,19.48646774750975,19.09994385909221,19.401620864868164,3066400.0
AAL,2013-10-15,19.458181797643192,19.63730316598958,19.156504839251284,19.32619857788086,3089000.0
